user_id,question_id,answer
6799868136,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Иногда
6799868136,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
6799868136,Как вы оцениваете уровень межкультурного взаимодействия?,Очень высокий
6799868136,Хотели бы вы участвовать в проектах с международными вузами?,Да
6799868136,Какой формат проектного обучения наиболее удобен?,Групповой
6799868136,Какие меры поддержки наиболее полезны?,Языковые воркшопы; Наставник
6799868136,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Переводчики; Ассистенты для текстов
6799868136,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
6842447442,Страна,Китай
6842447442,Институт,ИНЭУ
6842447442,Направление,Финансы
6842447442,Уровень,аспирант
6842447442,Возраст,30
6842447442,Какой у вас уровень владения русским языком?,Очень слабый
6842447442,На каком языке чаще всего проводятся проектные занятия?,Только на английском
6842447442,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Иногда
6842447442,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Непонимание задания; Нет поддержки от преподавателя
6842447442,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Иногда
6842447442,Есть ли возможность получить помощь при работе над проектом?,Иногда
6842447442,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
6842447442,Хотели бы вы участвовать в проектах с международными вузами?,Возможно
6842447442,Какой формат проектного обучения наиболее удобен?,Индивидуальный
6842447442,Какие меры поддержки наиболее полезны?,Языковые воркшопы; Чёткие rubrics
6842447442,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Переводчики
6842447442,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
6862525679,Страна,Монголия
6862525679,Институт,ИНМТ
6862525679,Направление,Металлурги
6862525679,Уровень,бакалавр
6862525679,Возраст,23
6862525679,Какой у вас уровень владения русским языком?,Очень слабый
6862525679,На каком языке чаще всего проводятся проектные занятия?,Только на русском
6862525679,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Иногда
6862525679,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер
6862525679,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Иногда
6862525679,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
6862525679,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
6862525679,Хотели бы вы участвовать в проектах с международными вузами?,Да
6862525679,Какой формат проектного обучения наиболее удобен?,Только с иностранцами
6862525679,Какие меры поддержки наиболее полезны?,Языковые воркшопы
6862525679,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Переводчики
6862525679,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,Отчасти
6982449549,Страна,Мавритания
6982449549,Институт,ИРИТ-РТФ
6982449549,Направление,"""Разработка и управление в программных проектах"""
6982449549,Уровень,магистр
6982449549,Возраст,23
6982449549,Какой у вас уровень владения русским языком?,Свободно
6982449549,На каком языке чаще всего проводятся проектные занятия?,Только на русском
6982449549,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Иногда
6982449549,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Непонимание задания; Другое
6982449549,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,"Да, всегда"
6982449549,Есть ли возможность получить помощь при работе над проектом?,Иногда
6982449549,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
6982449549,Хотели бы вы участвовать в проектах с международными вузами?,Да
6982449549,Какой формат проектного обучения наиболее удобен?,Групповой
6982449549,Какие меры поддержки наиболее полезны?,Другое
6982449549,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Переводчики; Другое
6982449549,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7028993353,Страна,Китай
7028993353,Институт,国际关系
7028993353,Направление,历史文学
7028993353,Уровень,магистр
7028993353,Возраст,23
7028993353,Какой у вас уровень владения русским языком?,Очень слабый
7028993353,На каком языке чаще всего проводятся проектные занятия?,Смешанно
7028993353,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Иногда
7103161715,Страна,Алжир
7103161715,Институт,ИРИТ-РТФ
7103161715,Направление,Прикладной искусственный интеллект
7103161715,Уровень,магистр
7103161715,Возраст,25
7103161715,Какой у вас уровень владения русским языком?,Базовый
7103161715,На каком языке чаще всего проводятся проектные занятия?,Только на английском
7103161715,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Нет
7116005224,Страна,Китай
7116005224,Институт,УГИ
7116005224,Направление,арт дизайн
7116005224,Уровень,аспирант
7116005224,Возраст,25
7116005224,Какой у вас уровень владения русским языком?,Очень слабый
7116005224,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7116005224,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Нет
7116005224,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Разные стили работы
7116005224,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Иногда
7116005224,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7116005224,Как вы оцениваете уровень межкультурного взаимодействия?,Не замечаю
7116005224,Хотели бы вы участвовать в проектах с международными вузами?,Возможно
7116005224,Какой формат проектного обучения наиболее удобен?,Групповой
7116005224,Какие меры поддержки наиболее полезны?,Наставник
7116005224,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Ассистенты для текстов
7116005224,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,Отчасти
7218173526,Страна,Иордания
7218173526,Институт,Подфак
7218173526,Направление,Управление
7218173526,Уровень,аспирант
7218173526,Возраст,36
7218173526,Какой у вас уровень владения русским языком?,Базовый
7218173526,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7218173526,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Иногда
7218173526,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Непонимание задания
7218173526,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Иногда
7218173526,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7218173526,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
7218173526,Хотели бы вы участвовать в проектах с международными вузами?,Да
7218173526,Какой формат проектного обучения наиболее удобен?,Групповой
7218173526,Какие меры поддержки наиболее полезны?,Языковые воркшопы; Культурные брифинги; Наставник
7218173526,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Ассистенты для текстов; Презентации с поддержкой технологий искусственного интеллекта
7218173526,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7322444218,Страна,Туркменистан
7322444218,Институт,УГИ
7322444218,Направление,Филология
7322444218,Уровень,бакалавр
7322444218,Возраст,23
7322444218,Какой у вас уровень владения русским языком?,Базовый
7322444218,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7322444218,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,"Да, всегда"
7322444218,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер
7322444218,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,"Да, всегда"
7322444218,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7322444218,Как вы оцениваете уровень межкультурного взаимодействия?,Очень высокий
7322444218,Хотели бы вы участвовать в проектах с международными вузами?,Да
7322444218,Какой формат проектного обучения наиболее удобен?,Групповой
7322444218,Какие меры поддержки наиболее полезны?,Наставник
7322444218,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Грамматические корректоры; Не использую
7322444218,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7376485745,Страна,Китай
7376485745,Институт,Подфак
7419932990,Страна,Китай
7419932990,Институт,对外俄语
7419932990,Направление,Русский как иностранный
7419932990,Уровень,магистр
7419932990,Возраст,23
7419932990,Какой у вас уровень владения русским языком?,Базовый
7419932990,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7419932990,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Иногда
7419932990,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Разные стили работы; Непонимание задания
7419932990,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Иногда
7419932990,Есть ли возможность получить помощь при работе над проектом?,Иногда
7419932990,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
7419932990,Хотели бы вы участвовать в проектах с международными вузами?,Да
7419932990,Какой формат проектного обучения наиболее удобен?,Индивидуальный
7419932990,Какие меры поддержки наиболее полезны?,Культурные брифинги
7419932990,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Переводчики
7419932990,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7473932965,Страна,Эквадор
7473932965,Институт,ФТИ
7473932965,Направление,Биоинженерия
7473932965,Уровень,бакалавр
7473932965,Возраст,18
7473932965,Какой у вас уровень владения русским языком?,Очень слабый
7473932965,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7473932965,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,"Да, всегда"
7473932965,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Разные стили работы
7473932965,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,"Да, всегда"
7473932965,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7473932965,Как вы оцениваете уровень межкультурного взаимодействия?,Очень высокий
7473932965,Хотели бы вы участвовать в проектах с международными вузами?,Да
7473932965,Какой формат проектного обучения наиболее удобен?,Только с иностранцами
7473932965,Какие меры поддержки наиболее полезны?,
7473932965,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Презентации с поддержкой технологий искусственного интеллекта; Ассистенты для текстов; Переводчики
7473932965,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7494607036,Страна,Китай
7494607036,Институт,Филология
7494607036,Направление,Русский как иностранный
7494607036,Уровень,магистр
7494607036,Возраст,23
7494607036,Какой у вас уровень владения русским языком?,Базовый
7494607036,На каком языке чаще всего проводятся проектные занятия?,На другом языке
7494607036,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Иногда
7494607036,С какими трудностями вы чаще всего сталкиваетесь?,Другое
7494607036,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Редко
7494607036,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7494607036,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
7494607036,Хотели бы вы участвовать в проектах с международными вузами?,Нет
7494607036,Какой формат проектного обучения наиболее удобен?,Только с иностранцами
7494607036,Какие меры поддержки наиболее полезны?,Другое; Часть работы на английском
7494607036,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Не использую; Грамматические корректоры; Презентации с поддержкой технологий искусственного интеллекта
7494607036,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,Нет
7541383476,Страна,Китай
7541383476,Институт,Филологии
7553254099,Страна,Мавритания
7553254099,Институт,Подфак
7553254099,Направление,Не знаю
7560515812,Страна,Иордания
7560515812,Институт,Тгту
7560515812,Направление,Русский язык
7569206342,Страна,Китай
7569206342,Институт,ИРИТ-РТФ
7569206342,Направление,Прикладной искусственный интеллект
7569206342,Уровень,магистр
7569206342,Возраст,24
7569206342,Какой у вас уровень владения русским языком?,Не владею
7569206342,На каком языке чаще всего проводятся проектные занятия?,Только на английском
7569206342,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,"Да, всегда"
7569206342,С какими трудностями вы чаще всего сталкиваетесь?,Другое; Разные стили работы
7569206342,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,"Да, всегда"
7569206342,Есть ли возможность получить помощь при работе над проектом?,Иногда
7569206342,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
7569206342,Хотели бы вы участвовать в проектах с международными вузами?,Нет
7569206342,Какой формат проектного обучения наиболее удобен?,Индивидуальный
7569206342,Какие меры поддержки наиболее полезны?,Наставник
7569206342,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Ассистенты для текстов
7569206342,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7618218669,Страна,Китай
7618218669,Институт,ИСА
7618218669,Направление,"Строительные конструкции, здания и сооружения"
7618218669,Уровень,аспирант
7618218669,Возраст,32
7618218669,Какой у вас уровень владения русским языком?,Базовый
7618218669,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7618218669,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Иногда
7618218669,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Непонимание задания
7618218669,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Иногда
7618218669,Есть ли возможность получить помощь при работе над проектом?,Нет
7618218669,Как вы оцениваете уровень межкультурного взаимодействия?,Низкий
7618218669,Хотели бы вы участвовать в проектах с международными вузами?,Возможно
7618218669,Какой формат проектного обучения наиболее удобен?,Индивидуальный
7618218669,Какие меры поддержки наиболее полезны?,Языковые воркшопы
7618218669,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Грамматические корректоры; Переводчики
7618218669,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7682109288,Страна,страны
7682109288,Институт,ХТИ
7682109288,Направление,Food biotechnology
7682109288,Уровень,магистр
7682109288,Возраст,28
7682109288,Какой у вас уровень владения русским языком?,Базовый
7682109288,На каком языке чаще всего проводятся проектные занятия?,Только на английском
7682109288,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Редко
7682109288,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер
7682109288,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,"Да, всегда"
7682109288,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7682109288,Как вы оцениваете уровень межкультурного взаимодействия?,Низкий
7682109288,Хотели бы вы участвовать в проектах с международными вузами?,Да
7682109288,Какой формат проектного обучения наиболее удобен?,Групповой
7682109288,Какие меры поддержки наиболее полезны?,Языковые воркшопы; Культурные брифинги; Часть работы на английском
7682109288,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Грамматические корректоры; Ассистенты для текстов
7682109288,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7690199858,Страна,Иордания
7690199858,Институт,روسي
7690199858,Направление,Русский язык
7690199858,Уровень,هل تفهم عربي
7704501152,Страна,Китай
7704501152,Институт,УГИ
7722416369,Страна,Китай
7722416369,Институт,ИНЭУ
7722416369,Направление,Управление в организационных системах
7722416369,Уровень,аспирант
7722416369,Возраст,31
7722416369,Какой у вас уровень владения русским языком?,Не владею
7722416369,На каком языке чаще всего проводятся проектные занятия?,Только на английском
7722416369,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Нет
7784830018,Страна,Китай
7784830018,Институт,урфу
7784830018,Направление,Компьютерная специальность ТПО
7784830018,Уровень,бакалавр
7784830018,Возраст,22
7784830018,Какой у вас уровень владения русским языком?,Базовый
7784830018,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7784830018,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,"Да, всегда"
7784830018,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Другое; Непонимание задания
7784830018,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Иногда
7784830018,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7784830018,Как вы оцениваете уровень межкультурного взаимодействия?,Очень высокий
7784830018,Хотели бы вы участвовать в проектах с международными вузами?,Возможно
7784830018,Какой формат проектного обучения наиболее удобен?,Групповой
7784830018,Какие меры поддержки наиболее полезны?,Другое; Языковые воркшопы
7784830018,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Переводчики; Ассистенты для текстов; Другое
7784830018,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
7800686014,Страна,Китай
7800686014,Институт,吞吞吐吐
7800686014,Направление,吞吞吐吐
7800686014,Уровень,吞吞吐吐
7800686014,Возраст,55
7800686014,Какой у вас уровень владения русским языком?,Свободно
7800686014,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7838555789,Страна,Китай
7838555789,Институт,УГИ
7838555789,Направление,Глобальное и региональное исследование
7838555789,Уровень,аспирант
7838555789,Возраст,26
7838555789,Какой у вас уровень владения русским языком?,Свободно
7838555789,На каком языке чаще всего проводятся проектные занятия?,Только на русском
7838555789,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,"Да, всегда"
7838555789,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер
7838555789,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,"Да, всегда"
7838555789,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7838555789,Как вы оцениваете уровень межкультурного взаимодействия?,Очень высокий
7838555789,Хотели бы вы участвовать в проектах с международными вузами?,Да
7838555789,Какой формат проектного обучения наиболее удобен?,Групповой
7838555789,Какие меры поддержки наиболее полезны?,Языковые воркшопы
7838555789,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Переводчики
7838555789,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,Затрудняюсь
7943039436,Страна,Южный Судан
7943039436,Институт,УГИ
7943039436,Направление,государственная политика и социальные науки
7943039436,Уровень,бакалавр
7943039436,Возраст,22
7943039436,Какой у вас уровень владения русским языком?,Базовый
7943039436,На каком языке чаще всего проводятся проектные занятия?,Только на английском
7943039436,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,"Да, всегда"
7943039436,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Непонимание задания
7943039436,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,"Да, всегда"
7943039436,Есть ли возможность получить помощь при работе над проектом?,"Да, всегда"
7943039436,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
7943039436,Хотели бы вы участвовать в проектах с международными вузами?,Да
7943039436,Какой формат проектного обучения наиболее удобен?,Групповой
7943039436,Какие меры поддержки наиболее полезны?,Языковые воркшопы
7943039436,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Ассистенты для текстов
7943039436,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
8361182069,Страна,Китай
8361182069,Институт,ИРИТ-РТФ
8361182069,Направление,Прикладной искусственный интеллект
8361182069,Уровень,магистр
8361182069,Возраст,25
8361182069,Какой у вас уровень владения русским языком?,Не владею
8361182069,На каком языке чаще всего проводятся проектные занятия?,Только на английском
8361182069,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,"Да, всегда"
8361182069,С какими трудностями вы чаще всего сталкиваетесь?,Языковой барьер; Сложности с ролями
8361182069,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Редко
8361182069,Есть ли возможность получить помощь при работе над проектом?,Иногда
8361182069,Как вы оцениваете уровень межкультурного взаимодействия?,Умеренный
8361182069,Хотели бы вы участвовать в проектах с международными вузами?,Да
8361182069,Какой формат проектного обучения наиболее удобен?,Групповой
8361182069,Какие меры поддержки наиболее полезны?,Языковые воркшопы; Наставник
8361182069,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Переводчики; Грамматические корректоры; Ассистенты для текстов; Презентации с поддержкой технологий искусственного интеллекта
8361182069,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,"Да, значительно помогают"
8364134897,Страна,Китай
8364134897,Институт,УГИ
8364134897,Направление,Дизайн
8364134897,Уровень,бакалавр
8364134897,Возраст,20
8364134897,Какой у вас уровень владения русским языком?,Не владею
8364134897,На каком языке чаще всего проводятся проектные занятия?,Смешанно
8364134897,Чувствуете ли вы себя комфортно при общении в мультикультурной проектной группе?,Редко
8364134897,С какими трудностями вы чаще всего сталкиваетесь?,Другое
8364134897,Получаете ли вы чёткие инструкции и критерии оценки для проектов?,Редко
8364134897,Есть ли возможность получить помощь при работе над проектом?,Иногда
8364134897,Как вы оцениваете уровень межкультурного взаимодействия?,Низкий
8364134897,Хотели бы вы участвовать в проектах с международными вузами?,Возможно
8364134897,Какой формат проектного обучения наиболее удобен?,Только с иностранцами
8364134897,Какие меры поддержки наиболее полезны?,Часть работы на английском; Чёткие rubrics; Наставник
8364134897,Какие технологии искусственного интеллекта вы используете для поддержки своей проектной работы?,Другое
8364134897,Могут ли технологии искусственного интеллекта помочь вам преодолеть языковые и культурные барьеры в проектном обучении?,Нет
